0.149266 0.849468 0.000000 6.279162 0.007337 0.018898 -1583.953908
0.149273 0.849538 0.003868 6.261474 0.016023 0.352056 -1584.236961
0.148762 0.849005 0.007664 6.255453 6.052680 0.847917 -1583.291328
0.148395 0.848611 0.011495 6.239078 6.066342 0.912363 -1585.158682
0.148053 0.848236 0.015330 6.153999 6.099521 1.345675 -1587.312386
0.147797 0.847950 0.019180 6.155435 6.128544 1.406906 -1590.482077
0.147497 0.847624 0.023024 6.135930 6.132875 1.418430 -1593.728167
0.147160 0.847266 0.026861 6.131563 6.128831 1.419346 -1597.427928
0.146778 0.846858 0.030689 6.138673 6.116302 1.436767 -1601.682123
0.146354 0.846420 0.034510 6.134608 6.109100 1.441282 -1606.509001
0.145879 0.845936 0.038319 6.128420 6.097849 1.446710 -1611.987744
0.145349 0.845397 0.042113 6.121260 6.082721 1.449808 -1618.292614
0.144762 0.844795 0.045890 6.111771 6.063475 1.454764 -1625.624863
0.144124 0.844127 0.049647 6.100890 6.039823 1.457777 -1634.193310
0.143438 0.843392 0.053383 6.092740 6.008798 1.445170 -1644.243020
0.142700 0.842558 0.057088 6.133681 5.919477 1.235207 -1655.749354
0.141939 0.841711 0.060786 6.198947 5.898199 1.093686 -1669.798928
0.141184 0.840849 0.064481 6.229661 5.864964 0.990946 -1685.745795
0.140425 0.839968 0.068171 0.003120 5.851351 0.869966 -1704.086976
0.139668 0.839081 0.071860 0.035917 5.849139 0.804706 -1724.744268
0.138918 0.838186 0.075548 0.075214 5.846593 0.724270 -1747.741977
0.138181 0.837273 0.079235 0.082645 5.826513 0.723326 -1773.016046
0.137462 0.836371 0.082928 0.068723 5.805037 0.762771 -1800.306281
0.136773 0.835494 0.086633 0.004750 5.771648 0.899851 -1829.033827
0.136156 0.834642 0.090356 5.965923 5.748543 1.449382 -1857.533434
0.135571 0.834045 0.094133 6.197929 5.772333 1.071434 -1887.485700
0.135225 0.833720 0.097972 6.245108 6.217807 1.540951 -1923.527359
0.135209 0.833744 0.101840 5.916674 5.615845 1.416493 -1934.567752
0.135248 0.832619 0.105537 5.836603 4.692107 1.318126 -1983.218938
0.135032 0.831873 0.109326 6.199125 3.727810 0.973713 -2049.402139
0.134773 0.831074 0.113103 0.264722 2.464669 4.377903 -2098.035508
0.134447 0.830243 0.116868 2.715362 5.494064 4.538330 -2147.742385
0.134112 0.829545 0.120658 2.527934 5.539370 4.780002 -2196.429774
0.133879 0.829139 0.124498 5.717241 5.475169 4.679778 -2240.645332
0.133949 0.829297 0.128362 5.898770 5.385303 4.416733 -2277.063996
0.134600 0.830353 0.132023 5.953313 5.363492 4.326391 -2303.344343
0.135887 0.832276 0.135117 6.006789 5.350065 4.243532 -2319.965074
0.137502 0.834821 0.137537 6.046583 5.340753 4.190223 -2326.520761
0.137611 0.837823 0.139972 6.067788 5.329142 4.187341 -2319.244977
0.137008 0.840843 0.142314 6.119841 5.334935 4.199174 -2298.381189
0.136416 0.843816 0.144718 6.204866 5.400808 4.270868 -2272.930526
0.135993 0.846695 0.147266 0.028026 5.449187 4.396923 -2254.716851
0.135801 0.849485 0.149939 0.086829 5.483623 4.545305 -2247.569197
0.135905 0.852162 0.152731 0.038446 5.497820 4.843791 -2252.193963
0.136282 0.854724 0.155605 6.250874 5.451301 5.213932 -2268.421150
0.136855 0.857156 0.158559 6.246858 5.382259 5.438662 -2293.072246
0.137510 0.859499 0.161566 6.196729 5.331876 5.582434 -2315.851284
0.137705 0.861907 0.164588 6.167258 5.314081 5.631327 -2326.371525
0.135928 0.863993 0.167306 6.170132 5.312349 5.627796 -2322.406642
0.133826 0.866094 0.169784 6.202398 5.325547 5.587009 -2308.809143
0.131674 0.868215 0.172199 6.235426 5.333611 5.566614 -2289.718406
0.129549 0.870372 0.174608 6.251533 5.349959 5.549538 -2268.210432
0.127411 0.872487 0.177042 6.244384 5.375919 5.527677 -2246.333599
0.125305 0.874585 0.179518 6.281409 5.394348 5.509304 -2225.377019
0.123233 0.876661 0.182041 0.035059 5.416621 5.461207 -2205.826443
0.121199 0.878705 0.184620 0.035694 5.442288 5.460808 -2188.171579
0.119205 0.880718 0.187255 0.022756 5.468233 5.448143 -2172.351137
0.117230 0.882673 0.189947 0.039453 5.488292 5.451968 -2158.343259
0.115309 0.884601 0.192696 0.035585 5.511028 5.455716 -2145.903787
0.113423 0.886483 0.195501 0.033434 5.536361 5.458211 -2134.845145
0.111578 0.888328 0.198358 0.029461 5.557652 5.462871 -2124.748650
0.109768 0.890126 0.201267 0.061947 5.578669 5.408704 -2115.350675
0.107989 0.891867 0.204228 0.102559 5.612238 5.307901 -2106.416651
0.106264 0.893583 0.207236 5.630444 3.253598 3.768641 -2097.712744
0.104579 0.895282 0.210276 3.533693 5.754226 4.802822 -2088.791475
0.102945 0.896915 0.213380 3.756873 6.277167 3.922789 -2079.652682
0.101351 0.898577 0.216489 3.512507 0.493601 3.046121 -2069.964742
0.099778 0.900158 0.219650 3.274885 0.576501 2.602922 -2059.615171
0.098207 0.901695 0.222834 3.191437 0.568679 2.439883 -2048.478106
0.096663 0.903285 0.226005 5.826023 5.921235 0.179456 -2036.521035
0.095120 0.904745 0.229239 5.772120 6.013223 0.326466 -2023.710301
0.093672 0.906220 0.232509 5.782909 6.011622 0.313785 -2010.119501
0.092289 0.907677 0.235816 5.800885 6.007045 0.322019 -1995.754078
0.090851 0.909023 0.239146 5.801728 6.011849 0.295421 -1980.435075
0.089519 0.910365 0.242521 5.810757 6.013623 0.289438 -1964.369994
0.088239 0.911648 0.245939 5.818698 6.019784 0.289697 -1947.491311
0.087020 0.912871 0.249402 5.832925 6.017940 0.271699 -1929.838529
0.085875 0.914038 0.252908 5.847517 6.020350 0.260450 -1911.430528
0.084816 0.915133 0.256464 5.874540 6.012601 0.253209 -1892.278613
0.083809 0.916136 0.260062 5.896239 6.014382 0.228456 -1872.423264
0.082882 0.917051 0.263705 5.908288 6.033687 0.205906 -1851.948255
0.082049 0.917882 0.267391 5.934371 6.042224 0.184909 -1830.964880
0.081312 0.918619 0.271117 5.972337 6.043610 0.174431 -1809.570480
0.080677 0.919256 0.274880 6.006577 6.054828 0.139312 -1787.933009
0.080148 0.919787 0.278675 6.039631 6.074571 0.120722 -1766.245819
0.079732 0.920207 0.282498 6.065842 6.107800 0.085738 -1744.724473
0.079429 0.920502 0.286344 6.114234 6.123057 0.074709 -1723.595646
0.079247 0.920675 0.290205 6.154523 6.153122 0.049100 -1703.134580
0.079198 0.920723 0.294073 6.196151 6.187082 0.023305 -1683.599977
0.079281 0.920641 0.297940 6.242220 6.223162 6.201038 -1665.312201
0.079501 0.920420 0.301796 6.282400 6.268878 6.136267 -1648.445990
0.079859 0.920064 0.305631 0.036737 0.035474 6.144341 -1633.304498
0.080359 0.919569 0.309436 0.078432 0.084366 6.177988 -1620.155180
0.080996 0.918932 0.313198 0.117160 0.138305 6.159111 -1609.218246
0.081769 0.918158 0.316909 0.146129 0.201209 6.102438 -1600.748224
0.082676 0.917251 0.320559 0.168608 0.264766 6.053156 -1594.818290
0.083712 0.916217 0.324140 0.177291 0.336906 5.979622 -1591.692875
0.084860 0.915042 0.327643 0.166429 0.409386 5.887020 -1591.332128
0.086153 0.913781 0.331064 0.109228 0.495396 5.718560 -1594.090983
0.087535 0.912400 0.334404 0.063008 0.564816 5.610052 -1599.688734
0.088997 0.910944 0.337676 6.237750 0.636985 5.423959 -1608.347485
0.090557 0.909380 0.340852 6.090570 0.668651 5.188393 -1619.472617
0.092162 0.907775 0.343985 5.604879 0.358983 4.351160 -1633.043655
0.093832 0.906113 0.347054 5.583007 5.840464 3.442088 -1648.742418
0.095596 0.904368 0.350023 5.690532 5.651516 3.215851 -1666.683870
0.097410 0.902562 0.352924 5.786312 5.535064 3.037407 -1685.705300
0.099261 0.900701 0.355766 5.855025 5.462712 2.894264 -1705.001445
0.101154 0.898812 0.358562 5.889499 5.425723 2.839140 -1724.048269
0.103081 0.896922 0.361334 5.911866 5.404393 2.832608 -1741.155117
0.104987 0.895037 0.364124 5.926110 5.391230 2.811297 -1753.618325
0.106742 0.893211 0.367009 5.928824 5.389698 2.807306 -1758.394813
0.106299 0.890461 0.369693 5.901497 5.408309 2.764043 -1750.966752
0.105462 0.887577 0.372132 5.846993 5.479585 2.713973 -1734.172085
0.104772 0.884707 0.374632 5.785468 5.554507 2.637622 -1716.529262
0.104379 0.881865 0.377227 5.745196 5.654240 2.548155 -1704.745829
0.104243 0.879086 0.379915 5.689843 5.720073 2.453601 -1701.430007
0.104461 0.876401 0.382691 5.670386 5.736363 2.251325 -1707.432127
0.104956 0.873814 0.385526 5.666299 5.690607 2.018657 -1721.488841
0.105719 0.871333 0.388394 5.696444 5.579948 1.743739 -1739.694076
0.106606 0.868860 0.391234 5.730221 5.471070 1.542162 -1754.615219
0.106293 0.865994 0.393784 5.757069 5.418234 1.456573 -1757.984867
0.104366 0.863112 0.395501 5.743942 5.427554 1.501843 -1750.173324
0.102448 0.860369 0.397441 5.742528 5.432721 1.503577 -1736.088960
0.100568 0.857618 0.399407 5.732081 5.423888 1.510656 -1718.279451
0.098693 0.854804 0.401288 5.714573 5.415420 1.548549 -1698.914084
0.096855 0.851938 0.403125 5.729177 5.380832 1.553118 -1679.433261
0.095040 0.849026 0.404912 5.742689 5.360952 1.581055 -1660.745990
0.093308 0.846036 0.406652 5.731217 5.328137 1.604282 -1643.582331
0.091617 0.842990 0.408334 5.768493 5.285590 1.587784 -1628.397967
0.090004 0.839862 0.409942 5.756147 5.253771 1.633184 -1615.509015
0.088476 0.836650 0.411464 5.759057 5.217670 1.675247 -1605.367366
0.087023 0.833373 0.412918 5.779808 5.177745 1.688605 -1597.842513
0.085682 0.830002 0.414261 5.827649 5.118519 1.677639 -1593.280669
0.084454 0.826557 0.415525 5.867306 5.067167 1.674661 -1591.579370
0.083312 0.823031 0.416632 5.930306 5.018155 1.645537 -1592.666117
0.082340 0.819414 0.417602 6.011904 4.959685 1.610192 -1596.772766
0.081488 0.815737 0.418454 6.063156 4.914363 1.599574 -1603.400603
0.080774 0.812002 0.419166 6.025046 4.864684 1.688465 -1612.760828
0.080196 0.808220 0.419741 5.888790 4.822576 1.870719 -1624.396301
0.079759 0.804401 0.420176 5.753371 4.771373 2.056742 -1638.282049
0.079463 0.800555 0.420471 5.658949 4.718695 2.196166 -1654.017373
0.079302 0.796692 0.420631 5.580609 4.662446 2.318134 -1671.390914
0.079279 0.792824 0.420654 5.395111 4.584818 2.549563 -1690.152109
0.079533 0.788963 0.420665 4.765421 4.749696 3.148574 -1700.093419
0.079666 0.785112 0.420323 4.513268 5.493892 3.427512 -1730.505218
0.079965 0.781270 0.419979 4.522992 6.082920 3.371363 -1752.034772
0.080412 0.777455 0.419521 0.295393 4.484619 1.495059 -1773.645433
0.080978 0.773670 0.418952 0.397403 4.446433 1.414780 -1795.357623
0.081647 0.769919 0.418279 0.479917 4.408864 1.350593 -1816.949507
0.082422 0.766210 0.417500 0.570513 4.375717 1.263650 -1838.208947
0.083279 0.762537 0.416637 0.699466 4.315557 1.141494 -1859.055476
0.084231 0.758909 0.415690 0.894825 4.199053 0.938589 -1879.337960
0.085307 0.755341 0.414647 2.647800 5.073208 5.576114 -1898.875442
0.086419 0.751802 0.413548 2.304939 5.216991 5.974438 -1917.871224
0.087591 0.748305 0.412380 2.275678 5.252183 6.024007 -1936.065120
0.088833 0.744853 0.411153 2.320004 5.233228 5.983872 -1953.456803
0.090129 0.741445 0.409859 2.334179 5.234735 5.977324 -1970.070894
0.091486 0.738082 0.408509 2.436251 5.188105 5.867644 -1985.838915
0.092877 0.734756 0.407107 2.540917 5.156040 5.757387 -2000.811078
0.094295 0.731450 0.405683 2.626444 5.141992 5.676087 -2015.024473
0.095764 0.728185 0.404215 2.665006 5.140844 5.646739 -2028.347945
0.097259 0.724956 0.402697 2.785687 5.122258 5.516082 -2040.745302
0.098794 0.721741 0.401188 2.764150 5.134268 5.557242 -2052.405327
0.100347 0.718569 0.399610 2.806062 5.138138 5.524473 -2063.250559
0.101940 0.715421 0.398021 2.834191 5.142817 5.505300 -2073.366738
0.103593 0.712310 0.396423 2.863875 5.143620 5.490657 -2082.830432
0.105295 0.710453 0.399313 2.852083 5.123573 5.529280 -2073.903425
0.106877 0.708161 0.401998 2.855732 5.081023 5.540751 -2049.691522
0.108497 0.705626 0.404430 2.838734 5.001954 5.569616 -2018.509062
0.110090 0.703018 0.406802 2.806646 4.852637 5.602493 -1984.831205
0.111597 0.700351 0.409165 2.778475 4.661681 5.638789 -1953.235240
0.113020 0.697646 0.411538 2.754119 4.458108 5.680508 -1925.597156
0.114416 0.694939 0.413924 2.778982 4.259732 5.683384 -1901.493671
0.115868 0.692270 0.416318 2.465092 0.799538 4.452598 -1879.586182
0.117406 0.689635 0.418698 2.394929 0.427433 4.119854 -1858.442964
0.119061 0.687054 0.421057 5.635935 0.367439 4.161431 -1836.616579
0.120806 0.684526 0.423409 5.749934 0.429209 4.308680 -1813.963444
0.122585 0.682029 0.425769 5.971660 0.571901 4.735264 -1791.003300
0.124363 0.679551 0.428149 0.030885 0.589733 5.335036 -1768.464679
0.126168 0.677129 0.430567 0.534934 0.096801 0.425318 -1746.750727
0.128005 0.674776 0.433028 0.537151 0.023899 0.552587 -1726.603806
0.129836 0.672471 0.435539 0.512436 6.076082 0.972351 -1707.977113
0.131621 0.670203 0.438115 0.506316 6.237544 0.705057 -1690.975486
0.133401 0.668024 0.440770 0.488280 6.210875 0.777408 -1675.677825
0.135145 0.665916 0.443506 0.456109 6.214754 0.808384 -1662.161705
0.136844 0.663924 0.446354 0.436371 6.232192 0.802820 -1650.174687
0.138470 0.662051 0.449323 0.405258 6.237644 0.825224 -1639.739753
0.140001 0.660327 0.452430 0.383584 6.265419 0.787137 -1630.621150
0.141407 0.658735 0.455663 0.255241 0.124491 0.336741 -1623.155557
0.142656 0.657462 0.459096 6.042716 5.975310 3.052467 -1615.002515
0.143953 0.656060 0.462460 6.075032 6.013297 3.074657 -1609.699293
0.145097 0.654848 0.465951 6.100682 6.036633 3.079449 -1604.885129
0.146097 0.653798 0.469538 6.124957 6.056735 3.075106 -1600.650808
0.146942 0.652914 0.473208 6.142245 6.074219 3.078122 -1596.834870
0.147636 0.652185 0.476944 6.154293 6.087157 3.078160 -1593.371998
0.148207 0.651580 0.480722 6.162820 6.098427 3.077868 -1590.308841
0.148677 0.651077 0.484529 6.163508 6.105259 3.084466 -1587.587722
0.149107 0.650617 0.488347 6.159026 6.141172 3.128067 -1585.664439
0.149484 0.650217 0.492176 6.198661 0.189932 5.130694 -1583.739949
0.150108 0.649580 0.495933 6.163473 6.154261 6.181972 -1583.168255
0.149890 0.649864 0.499785 3.019688 6.116209 6.153161 -1582.334307
0.149557 0.650139 0.503630 6.165330 6.113450 6.157551 -1582.649592
0.149207 0.650492 0.507467 6.163022 6.087679 6.133288 -1583.238783
0.148850 0.650874 0.511300 6.165080 6.079041 6.124536 -1584.780011
0.148454 0.651302 0.515125 6.166463 6.073562 6.122002 -1586.953764
0.147982 0.651809 0.518931 6.167551 6.071128 6.122915 -1589.706932
0.147399 0.652428 0.522706 6.162018 6.059549 6.117789 -1592.741215
0.146686 0.653180 0.526433 6.151763 6.043862 6.112731 -1596.125502
0.145832 0.654078 0.530098 6.138879 6.023899 6.101257 -1599.887569
0.144834 0.655130 0.533685 6.122096 6.000751 6.091031 -1604.097211
0.143704 0.656332 0.537184 6.102305 5.975524 6.081929 -1608.892336
0.142446 0.657690 0.540582 6.079354 5.944347 6.069295 -1614.349964
0.141091 0.659174 0.543887 6.060224 5.918417 6.053995 -1620.921120
0.139651 0.660784 0.547097 6.034384 5.893085 6.050760 -1628.596789
0.138133 0.662513 0.550208 6.010810 5.868104 6.038245 -1637.603656
0.136537 0.664348 0.553217 5.998184 5.860356 6.042295 -1648.348521
0.134881 0.666320 0.556104 5.960725 5.843297 6.060726 -1660.330514
0.133180 0.668401 0.558887 5.911106 5.838176 6.108202 -1673.923614
0.131441 0.670558 0.561587 5.889561 5.827795 6.112763 -1689.388911
0.129677 0.672794 0.564205 5.880505 5.807940 6.087028 -1706.561527
0.127891 0.675098 0.566749 5.883749 5.780872 6.022587 -1725.280903
0.126044 0.677413 0.569239 0.571780 6.221088 3.814454 -1746.132270
0.124208 0.679786 0.571681 0.577014 0.042235 3.618954 -1767.539076
0.122379 0.682197 0.574091 0.563311 0.149589 3.447676 -1790.168610
0.120570 0.684637 0.576489 0.236746 0.562987 2.570268 -1813.225141
0.118892 0.687184 0.578868 5.981366 0.676599 1.688686 -1836.386808
0.117273 0.689758 0.581260 2.663766 0.718169 1.485415 -1858.402459
0.115752 0.692368 0.583677 2.805315 0.937049 1.744749 -1879.765529
0.114346 0.695043 0.586094 2.462591 4.167717 2.899264 -1901.842911
0.112964 0.697740 0.588498 2.356489 4.386953 2.952269 -1926.126523
0.111534 0.700437 0.590875 2.445769 4.650123 2.828384 -1953.841431
0.110019 0.703111 0.593226 2.500558 4.871827 2.768704 -1985.367654
0.108423 0.705736 0.595577 2.561123 5.038188 2.715765 -2018.873155
0.106802 0.708280 0.598000 2.532606 5.143343 2.750199 -2049.897680
0.105236 0.710548 0.600714 2.504487 5.207608 2.771202 -2074.086735
0.103418 0.712603 0.603363 2.357474 5.324598 2.925686 -2081.946946
0.101792 0.715713 0.601732 2.184798 5.481762 3.138016 -2072.356458
0.100196 0.718863 0.600152 2.087375 5.620512 3.248611 -2062.167658
0.098624 0.722038 0.598597 1.970319 6.117592 3.504118 -2051.278532
0.097091 0.725244 0.597069 1.967873 6.061081 3.472449 -2039.581561
0.095596 0.728488 0.595582 1.954034 6.231479 3.525969 -2026.972827
0.094108 0.731733 0.594090 2.117992 0.796353 3.951492 -2013.573705
0.092582 0.734996 0.592679 3.125995 1.186239 5.091050 -1999.334992
0.091194 0.738342 0.591321 4.299814 0.416849 0.204734 -1984.204458
0.089907 0.741726 0.589956 4.338610 6.050346 0.471301 -1968.494164
0.088620 0.745130 0.588643 4.320725 5.867925 0.543419 -1951.846470
0.087393 0.748586 0.587409 4.299709 5.731180 0.594639 -1934.381511
0.086230 0.752086 0.586241 4.283562 5.637626 0.626105 -1916.142412
0.085138 0.755631 0.585143 4.262019 5.541908 0.660248 -1897.157937
0.084125 0.759224 0.584125 4.237120 5.446814 0.692927 -1877.441682
0.083184 0.762856 0.583181 4.193158 5.333143 0.744675 -1857.078977
0.082304 0.766521 0.582310 5.406924 4.262857 5.931015 -1836.260625
0.081538 0.770235 0.581542 5.412399 4.298877 5.893764 -1814.949244
0.080869 0.773986 0.580871 5.444969 4.352262 5.826021 -1793.365027
0.080304 0.777771 0.580305 5.498264 4.412299 5.734523 -1771.680911
0.079848 0.781586 0.579848 5.553628 4.469168 5.640200 -1750.110295
0.079506 0.785424 0.579506 5.609250 4.523663 5.544786 -1728.880511
0.079285 0.789280 0.579286 5.636048 4.573245 5.477582 -1708.249179
0.079193 0.793147 0.579194 5.730528 4.631989 5.338277 -1688.422797
0.079224 0.797016 0.579225 5.812101 4.677897 5.218505 -1669.868829
0.079399 0.800877 0.579399 5.957379 4.729587 5.026646 -1652.576611
0.079706 0.804721 0.579706 6.056891 4.763633 4.894569 -1637.178306
0.080154 0.808538 0.580152 6.088829 4.823287 4.803878 -1623.351720
0.080741 0.812317 0.580739 6.068767 4.866222 4.782678 -1612.000583
0.081460 0.816049 0.581459 6.106154 4.902583 4.707322 -1603.017897
0.082332 0.819716 0.582329 6.048702 4.961720 4.709483 -1596.381777
0.083331 0.823318 0.583329 6.021461 5.005353 4.695653 -1592.607176
0.084427 0.826849 0.584470 5.890553 5.067164 4.787794 -1591.582247
0.085687 0.830296 0.585692 5.833906 5.121201 4.796407 -1593.384970
0.087040 0.833660 0.587041 5.799597 5.177967 4.795854 -1598.137517
0.088530 0.836904 0.588534 5.750031 5.219444 4.834190 -1605.864968
0.090069 0.840107 0.590062 5.762064 5.251775 4.768449 -1616.226034
0.091678 0.843239 0.591666 5.754770 5.295255 4.739841 -1629.176546
0.093387 0.846263 0.593370 5.755707 5.318171 4.719466 -1644.538822
0.095113 0.849244 0.595130 5.746522 5.367111 4.709135 -1661.778464
0.096932 0.852162 0.596904 5.734308 5.375548 4.687813 -1680.483507
0.098788 0.855012 0.598748 5.718736 5.412145 4.685826 -1700.037598
0.100627 0.857832 0.600654 5.734485 5.436654 4.655392 -1719.246580
0.102546 0.860568 0.602604 5.735956 5.435314 4.652345 -1736.994099
0.104513 0.863349 0.604439 5.733687 5.432287 4.631624 -1750.908507
0.106412 0.866200 0.606237 5.744514 5.424495 4.614619 -1758.157633
0.106558 0.869037 0.608836 5.748743 5.470156 4.689866 -1754.156056
0.105665 0.871499 0.611684 5.702938 5.590882 4.912735 -1738.907328
0.104915 0.873980 0.614556 5.669901 5.686299 5.162183 -1720.692139
0.104446 0.876578 0.617385 5.671173 5.738275 5.420676 -1707.017046
0.104241 0.879263 0.620162 5.687759 5.717808 5.613587 -1701.289146
0.104371 0.882036 0.622856 5.735725 5.642093 5.694759 -1705.064812
0.104792 0.884890 0.625434 5.796152 5.553595 5.789178 -1717.235321
0.105509 0.887773 0.627912 5.853593 5.469585 5.862108 -1734.938246
0.106374 0.890604 0.630403 5.898487 5.417255 5.899991 -1751.684490
0.106702 0.893341 0.633092 5.928583 5.389387 5.949111 -1758.408667
0.104872 0.895150 0.635981 5.925754 5.390966 5.953215 -1753.153918
0.102966 0.897036 0.638770 5.913170 5.403981 5.972550 -1740.408797
0.101054 0.898936 0.641546 5.897422 5.426532 5.999263 -1723.383485
0.099161 0.900819 0.644346 5.862512 5.465170 6.055865 -1704.321721
0.097303 0.902669 0.647191 5.785507 5.536593 6.180729 -1684.762634
0.095494 0.904469 0.650098 5.673754 5.669580 0.104536 -1665.794432
0.093737 0.906208 0.653075 5.546727 5.935250 0.435233 -1648.111520
0.092060 0.907880 0.656134 5.595102 0.326026 1.149502 -1632.434951
0.090448 0.909489 0.659261 5.651553 0.322404 1.187952 -1618.923953
0.088935 0.911003 0.662484 0.621607 0.116351 3.772383 -1607.812386
0.087466 0.912474 0.665747 0.169696 0.547925 2.666177 -1599.478069
0.086078 0.913854 0.669084 0.180857 0.476772 2.726239 -1593.984552
0.084773 0.915097 0.672508 0.191607 0.404476 2.802279 -1591.471769
0.083656 0.916271 0.676021 0.186424 0.323575 2.875160 -1591.648429
0.082626 0.917300 0.679605 0.171683 0.259346 2.928299 -1595.030581
0.081723 0.918198 0.683259 0.145151 0.192725 2.976140 -1600.969814
0.080958 0.918964 0.686973 0.115765 0.133962 3.025823 -1609.639945
0.080338 0.919603 0.690737 0.073619 0.082326 3.166208 -1620.650205
0.079845 0.920095 0.694543 0.037002 0.012342 3.655018 -1633.813708
0.079509 0.920435 0.698382 6.267467 0.003664 3.930195 -1649.226975
0.079307 0.920626 0.702241 6.220746 0.001182 3.994657 -1666.403866
0.079239 0.920690 0.706109 6.165695 0.013107 4.060406 -1684.806491
0.079309 0.920623 0.709976 6.114380 0.026874 4.082668 -1704.407508
